Review_ID,Review_Text,Review_Title,Rating,Review_Date,Verified_Purchase,Product_ID,Product_Name,Category,Subcategory,Brand,Price,Features,Customer_ID,Customer_Name,Age_Group,Location,Purchase_History,Helpful_Votes,Comments_Count,Media_URLs,Sentiment_Label,Aspect_Sentiments
REV_001531,The LEGO Creator Expert Assembly Square is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Outstanding product,5,2025-03-28,False,PROD_019,LEGO Creator Expert Assembly Square,Toys & Games,Building Sets,LEGO,279.99,"4002 pieces, Modular building, Collectible",CUST_0052,Customer_53,36-45,San Diego,Occasional,6,1,,Positive,"{""fun_factor"": ""positive"", ""quality"": ""positive"", ""educational_value"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001532,"The product meets my basic expectations. It's functional and does what it needs to do. The quality is fair for the price, though it's not exceptional. It's a practical choice that gets the job done without any surprises.",Standard product,3,2024-05-29,False,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0035,Customer_36,56-65,Fort Worth,New Customer,1,0,,Neutral,"{""effectiveness"": ""neutral"", ""texture"": ""neutral"", ""scent"": ""neutral"", ""packaging"": ""neutral"", ""value"": ""neutral""}"
REV_001533,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Fantastic quality,5,2025-08-16,True,PROD_003,MacBook Pro 16-inch,Electronics,Laptops,Apple,2499.99,"M3 Pro chip, Liquid Retina XDR, 22-hour battery",CUST_0045,Customer_46,46-55,New York,Regular,1,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001534,The MacBook Pro 16-inch is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Outstanding product,5,2024-05-15,True,PROD_003,MacBook Pro 16-inch,Electronics,Laptops,Apple,2499.99,"M3 Pro chip, Liquid Retina XDR, 22-hour battery",CUST_0009,Customer_10,36-45,Dallas,New Customer,3,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001535,"The product meets my basic expectations. It's functional and does what it needs to do. The quality is fair for the price, though it's not exceptional. It's a practical choice that gets the job done without any surprises.",It's fine,3,2024-01-26,False,PROD_015,Olaplex No.3 Hair Perfector,Beauty & Personal Care,Hair Care,Olaplex,28.0,"Repair treatment, Bond building, Professional formula",CUST_0049,Customer_50,56-65,Indianapolis,Regular,2,0,,Neutral,"{""effectiveness"": ""neutral"", ""texture"": ""neutral"", ""scent"": ""neutral"", ""packaging"": ""neutral"", ""value"": ""neutral""}"
REV_001536,The Instant Pot Duo 7-in-1 is terrible! The quality is awful and it's definitely not worth the price. It arrived damaged and doesn't function properly. The materials feel cheap and it's poorly constructed. I regret this purchase completely.,Poor construction,2,2025-03-10,True,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0090,Customer_91,65+,Austin,Frequent,0,0,,Negative,"{""functionality"": ""negative"", ""design"": ""negative"", ""ease_of_use"": ""negative"", ""durability"": ""negative"", ""value"": ""negative""}"
REV_001537,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Excellent value,5,2025-07-07,False,PROD_008,Levi's 501 Original Jeans,Fashion,Jeans,Levi's,89.99,"Straight fit, 100% cotton, Classic style",CUST_0046,Customer_47,56-65,Philadelphia,Occasional,2,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_001538,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Great quality,4,2024-03-27,True,PROD_007,Nike Air Max 270,Fashion,Sneakers,Nike,150.0,"Air Max sole, Breathable mesh, Casual style",CUST_0008,Customer_9,18-25,Philadelphia,Occasional,1,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_001539,The Sony WH-1000XM5 is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Exceeded my expectations,5,2024-06-13,False,PROD_005,Sony WH-1000XM5,Electronics,Headphones,Sony,399.99,"Noise canceling, 30-hour battery, LDAC codec",CUST_0059,Customer_60,65+,San Jose,Regular,2,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001540,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Amazing product!,4,2025-08-18,False,PROD_006,AirPods Pro 2nd Gen,Electronics,Earbuds,Apple,249.99,"Active noise canceling, Spatial Audio, H2 chip",CUST_0034,Customer_35,65+,Denver,Occasional,4,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001541,The Adidas Ultraboost 22 is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Fantastic quality,5,2024-10-07,True,PROD_009,Adidas Ultraboost 22,Fashion,Running Shoes,Adidas,180.0,"Boost midsole, Primeknit upper, Continental rubber",CUST_0015,Customer_16,65+,Washington,Occasional,2,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_001542,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Excellent value,4,2024-09-16,False,PROD_013,The Seven Husbands of Evelyn Hugo,Books,Fiction,Simon & Schuster,16.99,"Paperback, 400 pages, Bestseller",CUST_0064,Customer_65,56-65,San Diego,Regular,2,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001543,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Amazing product!,5,2024-12-16,True,PROD_012,KitchenAid Stand Mixer,Home & Garden,Kitchen Appliances,KitchenAid,329.99,"5-quart bowl, 10 speeds, Multiple attachments",CUST_0012,Customer_13,36-45,Jacksonville,Frequent,1,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001544,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Best purchase ever,4,2025-04-05,False,PROD_013,The Seven Husbands of Evelyn Hugo,Books,Fiction,Simon & Schuster,16.99,"Paperback, 400 pages, Bestseller",CUST_0022,Customer_23,65+,Dallas,Regular,3,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001545,"The product is fine. It does what it's supposed to do without any major issues. The quality is average and the price seems reasonable. It's not the best product I've ever used, but it's not the worst either. It's a solid, middle-of-the-road option.",Decent product,3,2024-02-01,True,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0087,Customer_88,36-45,Columbus,New Customer,1,0,,Neutral,"{""performance"": ""neutral"", ""design"": ""neutral"", ""battery"": ""neutral"", ""camera"": ""neutral"", ""display"": ""neutral""}"
REV_001546,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Great quality,5,2023-12-17,False,PROD_002,Samsung Galaxy S24 Ultra,Electronics,Smartphones,Samsung,1299.99,"Snapdragon 8 Gen 3, 200MP camera, S Pen, AI features",CUST_0073,Customer_74,46-55,Columbus,Occasional,2,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001547,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Excellent value,5,2024-11-16,False,PROD_008,Levi's 501 Original Jeans,Fashion,Jeans,Levi's,89.99,"Straight fit, 100% cotton, Classic style",CUST_0079,Customer_80,36-45,Charlotte,Regular,3,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_001548,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Perfect purchase,4,2024-09-30,False,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0026,Customer_27,65+,Austin,Regular,7,0,,Positive,"{""effectiveness"": ""positive"", ""texture"": ""positive"", ""scent"": ""positive"", ""packaging"": ""positive"", ""value"": ""positive""}"
REV_001549,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Perfect purchase,4,2025-09-27,False,PROD_001,iPhone 15 Pro Max,Electronics,Smartphones,Apple,1199.99,"A17 Pro chip, 48MP camera, Titanium design, USB-C",CUST_0012,Customer_13,36-45,Jacksonville,Frequent,1,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001550,I'm really disappointed with this product. The quality is poor and it doesn't work as advertised. It broke after just a few uses and the customer service was unhelpful. I would not recommend this to anyone. Save your money and look elsewhere.,Don't recommend,1,2024-03-29,False,PROD_008,Levi's 501 Original Jeans,Fashion,Jeans,Levi's,89.99,"Straight fit, 100% cotton, Classic style",CUST_0021,Customer_22,36-45,Jacksonville,Regular,1,0,,Negative,"{""fit"": ""negative"", ""style"": ""negative"", ""comfort"": ""negative"", ""durability"": ""negative"", ""material"": ""negative""}"
REV_001551,This is a waste of money. The product is poorly made and doesn't work as expected. The quality is terrible and it's not worth the price. I've had much better products for less money. I would not recommend this to anyone.,Poor construction,2,2024-09-17,False,PROD_005,Sony WH-1000XM5,Electronics,Headphones,Sony,399.99,"Noise canceling, 30-hour battery, LDAC codec",CUST_0001,Customer_2,26-35,Phoenix,Regular,0,0,,Negative,"{""performance"": ""negative"", ""design"": ""negative"", ""battery"": ""negative"", ""camera"": ""negative"", ""display"": ""negative""}"
REV_001552,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Amazing product!,5,2024-10-05,True,PROD_003,MacBook Pro 16-inch,Electronics,Laptops,Apple,2499.99,"M3 Pro chip, Liquid Retina XDR, 22-hour battery",CUST_0021,Customer_22,36-45,Jacksonville,Regular,4,0,https://example.com/review_images/photo1.jpg; https://example.com/review_images/photo2.jpg,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001553,"This product is okay. It works as expected and the quality is decent for the price point. Nothing particularly outstanding about it, but it gets the job done. The design is simple and functional. I would consider it a fair purchase.",Decent product,3,2025-05-13,False,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0014,Customer_15,46-55,Chicago,Frequent,0,0,,Neutral,"{""effectiveness"": ""neutral"", ""texture"": ""neutral"", ""scent"": ""neutral"", ""packaging"": ""neutral"", ""value"": ""neutral""}"
REV_001554,"The product is fine. It does what it's supposed to do without any major issues. The quality is average and the price seems reasonable. It's not the best product I've ever used, but it's not the worst either. It's a solid, middle-of-the-road option.",Acceptable,3,2024-03-09,True,PROD_008,Levi's 501 Original Jeans,Fashion,Jeans,Levi's,89.99,"Straight fit, 100% cotton, Classic style",CUST_0067,Customer_68,18-25,Indianapolis,Occasional,1,0,,Neutral,"{""fit"": ""neutral"", ""style"": ""neutral"", ""comfort"": ""neutral"", ""durability"": ""neutral"", ""material"": ""neutral""}"
REV_001555,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Love it!,4,2025-02-24,False,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0094,Customer_95,26-35,Chicago,Frequent,2,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001556,"The product meets my basic expectations. It's functional and does what it needs to do. The quality is fair for the price, though it's not exceptional. It's a practical choice that gets the job done without any surprises.",Standard product,3,2023-10-24,False,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0032,Customer_33,36-45,Phoenix,Regular,1,0,https://example.com/review_videos/video1.mp4,Neutral,"{""effectiveness"": ""neutral"", ""texture"": ""neutral"", ""scent"": ""neutral"", ""packaging"": ""neutral"", ""value"": ""neutral""}"
REV_001557,This is a waste of money. The product is poorly made and doesn't work as expected. The quality is terrible and it's not worth the price. I've had much better products for less money. I would not recommend this to anyone.,Regret buying,1,2024-02-03,True,PROD_017,Peloton Bike+,Sports & Outdoors,Exercise Equipment,Peloton,2495.0,"Interactive classes, 24-inch touchscreen, Auto-follow resistance",CUST_0099,Customer_100,65+,Denver,New Customer,1,0,,Negative,"{""performance"": ""negative"", ""comfort"": ""negative"", ""durability"": ""negative"", ""design"": ""negative"", ""value"": ""negative""}"
REV_001558,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Highly recommend,5,2024-10-10,True,PROD_005,Sony WH-1000XM5,Electronics,Headphones,Sony,399.99,"Noise canceling, 30-hour battery, LDAC codec",CUST_0052,Customer_53,36-45,San Diego,Occasional,2,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001559,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Excellent value,4,2024-05-09,True,PROD_019,LEGO Creator Expert Assembly Square,Toys & Games,Building Sets,LEGO,279.99,"4002 pieces, Modular building, Collectible",CUST_0094,Customer_95,26-35,Chicago,Frequent,3,0,,Positive,"{""fun_factor"": ""positive"", ""quality"": ""positive"", ""educational_value"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001560,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Exceeded my expectations,5,2025-07-13,False,PROD_013,The Seven Husbands of Evelyn Hugo,Books,Fiction,Simon & Schuster,16.99,"Paperback, 400 pages, Bestseller",CUST_0081,Customer_82,18-25,Seattle,Frequent,5,0,,Positive,"{""content"": ""positive"", ""writing"": ""positive"", ""plot"": ""positive"", ""characters"": ""positive"", ""value"": ""positive""}"
REV_001561,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Great quality,4,2024-09-14,False,PROD_017,Peloton Bike+,Sports & Outdoors,Exercise Equipment,Peloton,2495.0,"Interactive classes, 24-inch touchscreen, Auto-follow resistance",CUST_0022,Customer_23,65+,Dallas,Regular,2,0,,Positive,"{""performance"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""design"": ""positive"", ""value"": ""positive""}"
REV_001562,The Adidas Ultraboost 22 is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Highly recommend,5,2025-05-26,False,PROD_009,Adidas Ultraboost 22,Fashion,Running Shoes,Adidas,180.0,"Boost midsole, Primeknit upper, Continental rubber",CUST_0039,Customer_40,56-65,Chicago,New Customer,0,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_001563,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Excellent value,5,2025-05-13,True,PROD_020,PlayStation 5 Console,Toys & Games,Gaming Consoles,Sony,499.99,"4K gaming, Ray tracing, SSD storage, DualSense controller",CUST_0015,Customer_16,65+,Washington,Occasional,2,0,https://example.com/review_images/photo2.jpg,Positive,"{""fun_factor"": ""positive"", ""quality"": ""positive"", ""educational_value"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001564,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Perfect purchase,5,2025-09-07,False,PROD_001,iPhone 15 Pro Max,Electronics,Smartphones,Apple,1199.99,"A17 Pro chip, 48MP camera, Titanium design, USB-C",CUST_0063,Customer_64,36-45,New York,Frequent,5,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001565,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Perfect purchase,4,2025-02-20,False,PROD_020,PlayStation 5 Console,Toys & Games,Gaming Consoles,Sony,499.99,"4K gaming, Ray tracing, SSD storage, DualSense controller",CUST_0071,Customer_72,26-35,Houston,New Customer,3,0,,Positive,"{""fun_factor"": ""positive"", ""quality"": ""positive"", ""educational_value"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001566,I'm so impressed with this purchase! The product arrived quickly and in perfect condition. The quality is top-notch and it has exceeded all my expectations. The features work flawlessly and the design is beautiful. This is definitely one of my best purchases this year.,Amazing product!,5,2024-07-26,True,PROD_001,iPhone 15 Pro Max,Electronics,Smartphones,Apple,1199.99,"A17 Pro chip, 48MP camera, Titanium design, USB-C",CUST_0058,Customer_59,26-35,Seattle,New Customer,3,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001567,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Amazing product!,4,2024-10-05,True,PROD_016,La Mer Crème de la Mer,Beauty & Personal Care,Skincare,La Mer,195.0,"Moisturizing cream, Sea kelp extract, Luxury skincare",CUST_0039,Customer_40,56-65,Chicago,New Customer,1,0,,Positive,"{""effectiveness"": ""positive"", ""texture"": ""positive"", ""scent"": ""positive"", ""packaging"": ""positive"", ""value"": ""positive""}"
REV_001568,"Outstanding product! I've been looking for something like this for a while and this one is perfect. The quality is excellent, the price is fair, and the customer service was great. I would definitely buy from this brand again. Highly recommended!",Perfect purchase,4,2024-07-27,True,PROD_002,Samsung Galaxy S24 Ultra,Electronics,Smartphones,Samsung,1299.99,"Snapdragon 8 Gen 3, 200MP camera, S Pen, AI features",CUST_0032,Customer_33,36-45,Phoenix,Regular,4,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001569,"The product is fine. It does what it's supposed to do without any major issues. The quality is average and the price seems reasonable. It's not the best product I've ever used, but it's not the worst either. It's a solid, middle-of-the-road option.",Meets expectations,3,2024-04-29,True,PROD_003,MacBook Pro 16-inch,Electronics,Laptops,Apple,2499.99,"M3 Pro chip, Liquid Retina XDR, 22-hour battery",CUST_0091,Customer_92,18-25,Denver,Frequent,3,0,,Neutral,"{""performance"": ""neutral"", ""design"": ""neutral"", ""battery"": ""neutral"", ""camera"": ""neutral"", ""display"": ""neutral""}"
REV_001570,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Amazing product!,4,2024-10-08,False,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0028,Customer_29,46-55,Dallas,Occasional,2,0,,Positive,"{""functionality"": ""positive"", ""design"": ""positive"", ""ease_of_use"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
REV_001571,Very disappointed with this purchase. The product doesn't match the description at all. The quality is subpar and it stopped working after a short time. The packaging was also damaged upon arrival. I would not buy this again.,Poor quality,1,2024-08-15,True,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0051,Customer_52,18-25,Houston,New Customer,1,0,,Negative,"{""content"": ""negative"", ""writing"": ""negative"", ""plot"": ""negative"", ""characters"": ""negative"", ""value"": ""negative""}"
REV_001572,"This is an average product that works fine. The quality is decent and the price is reasonable. It's not going to blow your mind, but it's reliable and functional. It's a good choice if you're looking for something straightforward.",Standard product,3,2024-03-01,True,PROD_019,LEGO Creator Expert Assembly Square,Toys & Games,Building Sets,LEGO,279.99,"4002 pieces, Modular building, Collectible",CUST_0055,Customer_56,56-65,Phoenix,Frequent,0,0,,Neutral,"{""fun_factor"": ""neutral"", ""quality"": ""neutral"", ""educational_value"": ""neutral"", ""durability"": ""neutral"", ""value"": ""neutral""}"
REV_001573,Fantastic product! I'm so glad I chose this one. The quality is outstanding and it works better than I expected. The packaging was perfect and it arrived on time. I would definitely recommend this to friends and family. Great purchase!,Excellent value,5,2024-05-02,True,PROD_009,Adidas Ultraboost 22,Fashion,Running Shoes,Adidas,180.0,"Boost midsole, Primeknit upper, Continental rubber",CUST_0017,Customer_18,18-25,San Diego,Frequent,5,0,,Positive,"{""fit"": ""positive"", ""style"": ""positive"", ""comfort"": ""positive"", ""durability"": ""positive"", ""material"": ""positive""}"
REV_001574,"This is an average product that works fine. The quality is decent and the price is reasonable. It's not going to blow your mind, but it's reliable and functional. It's a good choice if you're looking for something straightforward.",Fair quality,3,2024-04-15,False,PROD_010,Instant Pot Duo 7-in-1,Home & Garden,Kitchen Appliances,Instant Pot,99.99,"Pressure cooker, Slow cooker, Rice cooker, Steamer",CUST_0072,Customer_73,65+,Columbus,Frequent,2,0,,Neutral,"{""functionality"": ""neutral"", ""design"": ""neutral"", ""ease_of_use"": ""neutral"", ""durability"": ""neutral"", ""value"": ""neutral""}"
REV_001575,"This is exactly what I needed! The product works perfectly and the quality is amazing. I've been using it daily and it has made my life so much easier. The design is sleek and modern, and it's built to last. Worth every penny!",Fantastic quality,4,2025-09-20,False,PROD_004,Dell XPS 15,Electronics,Laptops,Dell,1899.99,"Intel i7, 4K OLED display, InfinityEdge design",CUST_0017,Customer_18,18-25,San Diego,Frequent,1,0,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001576,"The product meets my basic expectations. It's functional and does what it needs to do. The quality is fair for the price, though it's not exceptional. It's a practical choice that gets the job done without any surprises.",Nothing special,3,2024-12-14,True,PROD_015,Olaplex No.3 Hair Perfector,Beauty & Personal Care,Hair Care,Olaplex,28.0,"Repair treatment, Bond building, Professional formula",CUST_0045,Customer_46,46-55,New York,Regular,0,0,https://example.com/review_images/photo1.jpg,Neutral,"{""effectiveness"": ""neutral"", ""texture"": ""neutral"", ""scent"": ""neutral"", ""packaging"": ""neutral"", ""value"": ""neutral""}"
REV_001577,"This is an average product that works fine. The quality is decent and the price is reasonable. It's not going to blow your mind, but it's reliable and functional. It's a good choice if you're looking for something straightforward.",Average quality,3,2024-08-15,False,PROD_014,Atomic Habits,Books,Self-Help,Avery,18.99,"Hardcover, 320 pages, Personal development",CUST_0011,Customer_12,18-25,Fort Worth,Frequent,1,0,,Neutral,"{""content"": ""neutral"", ""writing"": ""neutral"", ""plot"": ""neutral"", ""characters"": ""neutral"", ""value"": ""neutral""}"
REV_001578,"This is an average product that works fine. The quality is decent and the price is reasonable. It's not going to blow your mind, but it's reliable and functional. It's a good choice if you're looking for something straightforward.",Acceptable,3,2024-08-06,False,PROD_005,Sony WH-1000XM5,Electronics,Headphones,Sony,399.99,"Noise canceling, 30-hour battery, LDAC codec",CUST_0079,Customer_80,36-45,Charlotte,Regular,2,0,,Neutral,"{""performance"": ""neutral"", ""design"": ""neutral"", ""battery"": ""neutral"", ""camera"": ""neutral"", ""display"": ""neutral""}"
REV_001579,This is a waste of money. The product is poorly made and doesn't work as expected. The quality is terrible and it's not worth the price. I've had much better products for less money. I would not recommend this to anyone.,Disappointed,2,2025-03-24,True,PROD_005,Sony WH-1000XM5,Electronics,Headphones,Sony,399.99,"Noise canceling, 30-hour battery, LDAC codec",CUST_0051,Customer_52,18-25,Houston,New Customer,0,0,,Negative,"{""performance"": ""negative"", ""design"": ""negative"", ""battery"": ""negative"", ""camera"": ""negative"", ""display"": ""negative""}"
REV_001580,The MacBook Pro 16-inch is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Great quality,5,2024-09-16,False,PROD_003,MacBook Pro 16-inch,Electronics,Laptops,Apple,2499.99,"M3 Pro chip, Liquid Retina XDR, 22-hour battery",CUST_0007,Customer_8,26-35,Charlotte,New Customer,6,2,,Positive,"{""performance"": ""positive"", ""design"": ""positive"", ""battery"": ""positive"", ""camera"": ""positive"", ""display"": ""positive""}"
REV_001581,The LEGO Creator Expert Assembly Square is absolutely fantastic! The quality is outstanding and it works exactly as described. I've been using it for a while now and couldn't be happier with my purchase. The build quality is excellent and it's definitely worth the price. I would highly recommend this to anyone looking for a reliable product.,Love it!,5,2024-02-12,True,PROD_019,LEGO Creator Expert Assembly Square,Toys & Games,Building Sets,LEGO,279.99,"4002 pieces, Modular building, Collectible",CUST_0061,Customer_62,56-65,Charlotte,New Customer,3,0,,Positive,"{""fun_factor"": ""positive"", ""quality"": ""positive"", ""educational_value"": ""positive"", ""durability"": ""positive"", ""value"": ""positive""}"
